train_loss,val_loss,num_loss,cat_loss,kl_loss,beta_values,epoch
13.220235176414189,10.810228672953219,6.481034594610391,6.739200617591048,0.0,0.0,1
10.678838143282992,9.675804742423933,4.534034742940287,5.990870065312503,0.15393336024687723,0.02040816326530612,2
10.248600387461407,9.532645638273356,4.086656345602887,5.931468367197542,0.23047566737018482,0.04081632653061224,3
10.195233064691104,9.590777495396432,4.01478246247481,5.8909034461459795,0.28954717925460366,0.061224489795918366,4
10.18269709492532,9.59739294435796,3.963561937391383,5.879452451538997,0.33968272440472697,0.08163265306122448,5
10.18473399925589,9.561103921278104,3.923580083564662,5.872955942348566,0.38819795596519735,0.1020408163265306,6
10.177809700280783,9.55386388876067,3.866058587732236,5.871678368464521,0.44007275268673063,0.12244897959183673,7
10.165178140703446,9.625708544058595,3.8027356206716147,5.87137752844635,0.4910649982525774,0.14285714285714285,8
10.179651961883517,9.554364717288415,3.767733211460126,5.870636240279962,0.5412824767649347,0.16326530612244897,9
10.210734461032551,9.63980829829712,3.7504879639822573,5.872711964142629,0.587534518713203,0.18367346938775508,10
10.254881784992971,9.681607866639935,3.747924502216409,5.87566758845265,0.6312896836565594,0.2040816326530612,11
10.278798673799363,9.681123142011884,3.726634197004125,5.873966241214616,0.6781982312792707,0.22448979591836732,12
10.320869176192021,9.785749253395682,3.72228815507021,5.8748028480353085,0.7237781933028586,0.24489795918367346,13
